DATE	USD	GBP	EUR
2011/9/2	76.97	124.66	109.91
2011/9/5	76.82	124.16	108.65
2011/9/6	76.96	123.81	108.27
2011/9/7	77.48	123.53	108.6
2011/9/8	77.38	123.47	108.83
2011/9/9	77.57	123.95	107.95
2011/9/12	77.58	123.05	105.41
2011/9/13	77.16	122.24	105.21
2011/9/14	76.95	121.55	105.4
2011/9/15	76.7	120.91	105.39
2011/9/16	76.82	121.27	106.38
2011/9/20	76.65	120.18	104.53
2011/9/21	76.26	120.02	104.52
2011/9/22	76.75	118.89	104.08
2011/9/26	76.64	118.44	102.94
2011/9/27	76.32	118.56	102.88
2011/9/28	76.48	119.52	103.79
2011/9/29	76.46	118.98	103.48
2011/9/30	76.63	119.73	104.04
2011/10/3	77.15	120.15	102.99
2011/10/4	76.75	118.46	101.22
2011/10/5	76.75	118.37	101.9
2011/10/6	76.8	118.79	102.47
2011/10/7	76.72	118.34	102.83
2011/10/11	76.74	120.05	104.59
2011/10/12	76.71	119.32	104.38
2011/10/13	77.18	121.56	106.44
2011/10/14	76.98	121.07	105.67
2011/10/17	77.3	122.1	107.11
2011/10/18	76.88	121.24	105.8
2011/10/19	76.69	120.57	105.57
2011/10/20	76.87	121.22	105.78
2011/10/21	76.86	121.29	105.79
2011/10/24	76.38	121.72	105.73
2011/10/25	76.25	121.92	106.04
2011/10/26	76.13	121.93	105.93
2011/10/27	76.28	121.86	106.05
2011/10/28	75.99	122.25	107.72
2011/10/31	75.76	122.12	107.17
2011/11/1	78.34	125.96	108.49
2011/11/2	78.3	124.89	107.09
2011/11/4	78.08	124.97	107.78
2011/11/7	78.16	125.22	107.7
2011/11/8	78.09	125.36	107.37
2011/11/9	77.71	125.12	107.46
2011/11/10	77.85	123.91	105.32
2011/11/11	77.6	123.5	105.44
2011/11/14	77.25	124.06	106.29
2011/11/15	77.15	122.75	105.14
2011/11/16	77.1	121.84	104.14
2011/11/17	77.06	120.97	103.5
2011/11/18	77.03	121.31	103.64
2011/11/21	76.92	121.16	104.09
2011/11/22	77	120.54	103.9
2011/11/24	77.11	119.77	102.97
2011/11/25	77.37	119.65	103.02
2011/11/28	77.67	120.3	103.19
2011/11/29	78.21	121.12	103.97
2011/11/30	78.13	121.92	104.15
2011/12/1	77.66	121.85	104.36
2011/12/2	77.76	121.99	104.79
2011/12/5	78.1	121.89	104.7
2011/12/6	77.82	121.71	104.24
2011/12/7	77.7	121.22	104.16
2011/12/8	77.64	121.89	104.09
2011/12/9	77.74	121.55	103.77
2011/12/12	77.67	121.49	103.75
2011/12/13	77.97	121.58	102.76
2011/12/14	78.02	120.89	101.71
2011/12/15	78.07	120.8	101.4
2011/12/16	77.85	120.87	101.48
2011/12/19	77.9	120.74	101.43
2011/12/20	78.03	121.09	101.45
2011/12/21	77.89	122.06	102.1
2011/12/22	78.13	122.38	101.87
2011/12/26	77.95	121.56	101.72
2011/12/27	78.03	121.88	101.9
2011/12/28	77.83	121.99	101.75
2011/12/29	77.94	120.34	100.53
2011/12/30	77.73	119.78	100.68
2012/1/4	76.66	119.93	100
2012/1/5	76.75	119.85	99.29
2012/1/6	77.22	119.65	98.74
2012/1/10	76.89	118.87	98.13
2012/1/11	76.91	118.95	98.04
2012/1/12	76.92	117.87	97.77
2012/1/13	76.81	117.86	98.45
2012/1/16	76.84	117.54	97.16
2012/1/17	76.89	117.93	97.5
2012/1/18	76.78	117.71	97.93
2012/1/19	76.78	118.49	98.71
2012/1/20	77.14	119.51	100
2012/1/23	77.03	119.7	99.32
2012/1/24	77.01	119.91	100.26
2012/1/25	77.8	121.5	101.37
2012/1/26	77.78	121.77	101.84
2012/1/27	77.4	121.26	101.23
2012/1/30	76.79	120.68	101.29
2012/1/31	76.38	120.05	100.45
2012/2/1	76.19	120.05	99.58
2012/2/2	76.15	120.69	100.39
2012/2/3	76.24	120.49	100.15
2012/2/6	76.53	120.92	100.29
2012/2/7	76.56	121.13	100.44
2012/2/8	76.94	122.33	101.95
2012/2/9	77.12	121.86	102.03
2012/2/10	77.69	122.8	103.19
2012/2/13	77.72	122.52	102.65
2012/2/14	77.55	121.99	102.09
2012/2/15	78.53	123.19	103.02
2012/2/16	78.46	123.11	102.27
2012/2/17	78.95	124.82	103.63
2012/2/20	79.59	126.37	105.21
2012/2/21	79.75	126.2	105.42
2012/2/22	79.85	125.98	105.67
2012/2/23	80.35	125.83	106.36
2012/2/24	80.03	126.04	107.02
2012/2/27	81.26	128.98	109.37
2012/2/28	80.34	127.17	107.65
2012/2/29	80.68	128.49	108.65
2012/3/1	81.25	129.37	108.31
2012/3/2	81.3	129.72	108.29
2012/3/5	81.6	129.23	107.73
2012/3/6	81.55	129.45	107.83
2012/3/7	80.74	126.92	105.91
2012/3/8	81.28	127.81	106.78
2012/3/9	81.64	129.11	108.28
2012/3/12	82.33	128.94	107.86
2012/3/13	82.39	128.87	108.42
2012/3/14	83.19	130.6	108.71
2012/3/15	84	131.5	109.38
2012/3/16	83.56	131.17	109.3
2012/3/19	83.56	132.27	110
2012/3/21	83.65	132.76	110.95
2012/3/22	83.44	132.44	110.33
2012/3/23	82.74	130.85	109.18
2012/3/26	82.74	131.32	109.76
2012/3/27	82.92	132.38	110.76
2012/3/28	83.01	132.45	110.64
2012/3/29	82.75	131.53	110.26
2012/3/30	82.14	131.24	109.71
2012/4/2	83.19	133.1	111
2012/4/3	81.8	131.22	109.1
2012/4/4	82.88	131.71	109.63
2012/4/5	82.37	131.03	108.31
2012/4/6	82.38	130.38	107.54
2012/4/9	81.51	129.28	106.51
2012/4/10	81.83	130.18	107.3
2012/4/11	80.76	128.04	105.57
2012/4/12	81.02	128.97	106.24
2012/4/13	80.98	129.27	106.8
2012/4/16	80.98	128.19	105.41
2012/4/17	80.56	128.05	105.66
2012/4/18	81.07	129.23	106.5
2012/4/19	81.44	130.51	106.82
2012/4/20	81.66	131.1	107.42
2012/4/23	81.51	131.4	107.51
2012/4/24	81.17	130.84	106.74
2012/4/25	81.45	131.5	107.49
2012/4/26	81.36	131.59	107.57
2012/4/27	81.19	131.41	107.23
2012/5/1	79.85	129.62	105.69
2012/5/2	80.26	130.25	106.11
2012/5/7	79.87	128.78	103.67
2012/5/8	80.02	129.47	104.32
2012/5/9	79.89	128.99	103.78
2012/5/10	79.73	128.68	103.19
2012/5/11	79.94	129.01	103.43
2012/5/14	80.13	128.81	103.38
2012/5/15	79.94	128.66	102.56
2012/5/16	80.4	128.47	102.33
2012/5/17	80.3	127.84	102.28
2012/5/18	79.44	125.33	100.86
2012/5/21	79.2	125.29	101.31
2012/5/22	79.4	125.64	101.62
2012/5/23	79.97	125.97	101.19
2012/5/24	79.49	124.69	99.89
2012/5/25	79.7	124.86	99.94
2012/5/28	79.45	124.66	99.81
2012/5/29	79.6	124.62	99.64
2012/5/30	79.51	124.24	99.13
2012/5/31	78.93	122.1	97.6
2012/6/1	78.69	121.06	97.1
2012/6/4	78.16	119.94	96.81
2012/6/5	78.32	120.59	98.13
2012/6/6	78.66	121.01	98
2012/6/7	79.26	122.65	99.63
2012/6/8	79.68	123.56	99.89
2012/6/11	79.62	123.82	100.62
2012/6/12	79.26	122.75	98.89
2012/6/13	79.59	123.85	99.43
2012/6/14	79.43	123.2	99.73
2012/6/15	79.48	123.52	100.27
2012/6/18	79.29	124.58	100.76
2012/6/19	79.05	123.99	99.6
2012/6/20	78.98	124.2	100.01
2012/6/21	79.47	124.76	100.66
2012/6/22	80.13	125.09	100.64
2012/6/25	80.43	125.3	100.79
2012/6/26	79.67	124.09	99.68
2012/6/27	79.46	124.16	99.21
2012/6/28	79.52	123.94	99.33
2012/6/29	79.31	123.12	98.73
2012/7/2	79.78	124.9	100.78
2012/7/3	79.54	124.81	100.09
2012/7/4	79.75	125.14	100.37
2012/7/5	79.95	124.64	100.14
2012/7/6	79.99	124.14	99.05
2012/7/9	79.52	123.1	97.66
2012/7/10	79.53	123.41	97.81
2012/7/11	79.29	123.03	97.12
2012/7/12	79.64	123.58	97.42
2012/7/13	79.41	122.47	96.8
2012/7/17	78.92	123.48	96.91
2012/7/18	79.1	123.89	97.29
2012/7/19	78.72	123.26	96.71
2012/7/20	78.74	123.67	96.47
2012/7/23	78.41	122.2	95.07
2012/7/24	78.34	121.58	94.97
2012/7/25	78.14	121.09	94.23
2012/7/26	78.08	120.87	94.75
2012/7/27	78.36	122.79	96.18
2012/7/30	78.46	123.39	96.47
2012/7/31	78.17	122.84	95.84
2012/8/1	78.11	122.41	95.98
2012/8/2	78.46	121.84	95.93
2012/8/3	78.12	121.2	95.07
2012/8/6	78.55	122.85	97.5
2012/8/7	78.18	121.85	96.87
2012/8/8	78.59	122.7	97.37
2012/8/9	78.46	122.97	97.05
2012/8/10	78.61	122.92	96.64
2012/8/13	78.28	122.63	96.02
2012/8/14	78.44	123.06	96.79
2012/8/15	78.87	123.6	97.21
2012/8/16	79.11	124.11	97.31
2012/8/17	79.38	124.86	98.03
2012/8/20	79.58	124.83	98.11
2012/8/21	79.37	124.7	98.03
2012/8/22	79.27	125.01	98.86
2012/8/23	78.57	124.82	98.44
2012/8/24	78.57	124.6	98.64
2012/8/27	78.81	124.61	98.59
2012/8/28	78.7	124.05	98.28
2012/8/29	78.61	124.37	98.71
2012/8/30	78.68	124.53	98.57
2012/8/31	78.6	124.11	98.32
2012/9/3	78.23	124.03	98.29
2012/9/4	78.38	124.47	98.66
2012/9/5	78.52	124.53	98.38
2012/9/6	78.48	124.78	98.87
2012/9/7	78.89	125.62	99.64
2012/9/10	78.22	125.23	100.03
2012/9/11	78.26	125.18	99.89
2012/9/12	77.89	125.18	100.12
2012/9/13	77.78	125.33	100.44
2012/9/14	77.67	125.49	100.86
2012/9/18	78.61	127.63	102.95
2012/9/19	78.68	127.76	102.63
2012/9/20	78.41	127.23	102.33
2012/9/21	78.36	127.12	101.67
2012/9/24	78.15	126.88	101.42
2012/9/25	77.86	126.32	100.74
2012/9/26	77.78	126.01	100.38
2012/9/27	77.69	125.63	99.99
2012/9/28	77.61	126	100.22
2012/10/1	77.94	125.69	99.86
2012/10/2	78.06	125.9	100.63
2012/10/3	78.31	126.28	101.08
2012/10/4	78.53	126.4	101.42
2012/10/5	78.58	127.23	102.27
2012/10/9	78.32	125.52	101.64
2012/10/10	78.3	125.24	100.72
2012/10/11	78.15	125.02	100.38
2012/10/12	78.52	125.99	101.57
2012/10/15	78.35	125.55	101.06
2012/10/16	78.79	126.64	102.14
2012/10/17	78.75	126.99	103.12
2012/10/18	79.16	127.68	103.72
2012/10/19	79.43	127.56	103.79
2012/10/22	79.33	126.99	103.37
2012/10/23	79.95	128.05	104.41
2012/10/24	79.86	127.34	103.66
2012/10/25	79.91	128.16	103.64
2012/10/26	80.26	129.41	103.86
2012/10/29	79.68	128.13	102.91
2012/10/30	79.88	128.08	103.13
2012/10/31	79.66	128.09	103.26
2012/11/1	79.9	128.86	103.55
2012/11/2	80.28	129.45	103.79
2012/11/5	80.5	128.99	103.27
2012/11/6	80.21	128.14	102.59
2012/11/7	80.21	128.14	102.57
2012/11/8	79.97	127.76	101.98
2012/11/9	79.55	127.07	101.31
2012/11/12	79.53	126.45	101.16
2012/11/13	79.64	126.36	101.12
2012/11/14	79.53	126.26	101.07
2012/11/15	80.24	127.12	102.07
2012/11/16	81.18	128.76	103.67
2012/11/19	81.48	129.5	103.9
2012/11/20	81.4	129.42	104.02
2012/11/21	81.86	130.36	104.88
2012/11/22	82.46	131.68	105.99
2012/11/26	82.64	132.49	107.13
2012/11/27	82.01	131.49	106.52
2012/11/28	82.19	131.68	106.34
2012/11/29	82.04	131.36	106.17
2012/11/30	82.1	131.69	106.52
2012/12/3	82.36	132	107.08
2012/12/4	82.11	132.1	107.15
2012/12/5	81.92	131.86	107.33
2012/12/6	82.41	132.66	107.6
2012/12/7	82.51	132.42	106.97
2012/12/10	82.56	132.34	106.57
2012/12/11	82.45	132.48	106.67
2012/12/12	82.56	133.01	107.36
2012/12/13	83.37	134.55	108.94
2012/12/14	83.71	134.83	109.38
2012/12/17	83.99	135.74	110.58
2012/12/18	83.92	135.94	110.48
2012/12/19	84.43	137.22	111.68
2012/12/20	84.26	136.91	111.37
2012/12/21	84.43	137.37	111.66
2012/12/25	84.73	136.67	111.59
2012/12/26	85.34	137.67	112.48
2012/12/27	85.71	138.32	113.4
2012/12/28	86.58	139.53	114.69
2013/1/4	87.64	140.89	114.15
2013/1/7	88.08	141.38	114.92
2013/1/8	87.56	141.1	114.85
2013/1/9	87.17	139.89	113.92
2013/1/10	88.2	141.23	115.09
2013/1/11	89.22	144.21	118.38
2013/1/15	89.59	144.08	119.87
2013/1/16	88.55	142.28	117.76
2013/1/17	88.66	141.9	117.94
2013/1/18	89.92	143.58	120.29
2013/1/21	89.84	142.48	119.54
2013/1/22	89.78	142.13	119.45
2013/1/23	88.73	140.57	118.15
2013/1/24	88.61	140.26	117.88
2013/1/25	90.56	142.92	121.07
2013/1/28	91.03	143.63	122.51
2013/1/29	90.51	142.07	121.71
2013/1/30	90.83	143.09	122.5
2013/1/31	91.14	143.99	123.66
2013/2/1	91.76	145.66	124.93
2013/2/4	92.69	145.5	126.46
2013/2/5	92.29	145.37	124.53
2013/2/6	93.66	146.62	127.23
2013/2/7	93.56	146.45	126.41
2013/2/8	93.71	147.27	125.48
2013/2/12	94.27	147.64	126.39
2013/2/13	93.34	146.3	125.51
2013/2/14	93.33	144.95	125.48
2013/2/15	92.96	144.1	124.15
2013/2/18	93.81	145.32	125.13
2013/2/19	93.82	145.12	125.18
2013/2/20	93.67	144.57	125.65
2013/2/21	93.88	143.01	124.72
2013/2/22	93.31	142.27	123.01
2013/2/25	94.07	142.35	124.06
2013/2/26	92.71	140.49	121.22
2013/2/27	92.09	139.37	120.27
2013/2/28	92.51	140.31	121.62
2013/3/1	92.67	140.59	121.09
2013/3/4	93.66	140.77	121.8
2013/3/5	93.4	141.19	121.67
2013/3/6	93.18	141.08	121.69
2013/3/7	94.12	140.99	122.13
2013/3/8	94.94	142.57	124.4
2013/3/11	96.1	143.33	124.86
2013/3/12	96.47	143.83	125.7
2013/3/13	96.07	143.18	125.13
2013/3/14	95.96	143.36	124.41
2013/3/15	96.15	144.99	125.05
2013/3/18	94.96	143.23	122.55
2013/3/19	95.55	144.28	123.82
2013/3/21	95.91	144.89	124.08
2013/3/22	95.08	144.35	122.71
2013/3/25	94.86	144.67	123.66
2013/3/26	94.08	142.77	120.99
2013/3/27	94.62	143.53	121.7
2013/3/28	94.33	142.83	120.52
2013/3/29	93.99	143.03	120.65
2013/4/1	94.38	143.32	120.71
2013/4/2	93.13	141.93	119.83
2013/4/3	93.67	141.4	119.95
2013/4/4	92.88	140.62	119.27
2013/4/5	96.94	147.74	125.37
2013/4/8	98.53	151.15	127.99
2013/4/9	99.37	151.73	129.74
2013/4/10	99.2	151.97	129.76
2013/4/11	99.67	152.73	130
2013/4/12	99.63	153.31	130.59
2013/4/15	98.66	151.79	129.23
2013/4/16	96.85	148.08	126.35
2013/4/17	98	150.53	129.17
2013/4/18	97.86	149.14	127.56
2013/4/19	98.29	150.19	128.3
2013/4/22	99.8	151.76	130.35
2013/4/23	99.29	151.86	129.63
2013/4/24	99.64	151.81	129.57
2013/4/25	99.56	152.33	129.72
2013/4/26	99.14	153.13	128.96
2013/4/30	97.92	151.67	128.18
2013/5/1	97.19	151.06	128.07
2013/5/2	97.22	151.28	128.08
2013/5/7	99.16	154.2	129.68
2013/5/8	98.89	153.03	129.26
2013/5/9	98.9	153.72	130.14
2013/5/10	100.96	155.93	131.53
2013/5/13	101.92	156.42	132.11
2013/5/14	101.48	155.54	132.09
2013/5/15	102.14	155.61	132.17
2013/5/16	102.16	155.7	131.54
2013/5/17	102.29	156.26	131.76
2013/5/20	102.85	156.01	131.87
2013/5/21	102.45	156.16	131.9
2013/5/22	102.62	155.58	132.69
2013/5/23	103.5	155.53	132.78
2013/5/24	102.34	154.38	132.2
2013/5/27	100.88	152.65	130.42
2013/5/28	101.63	153.24	131.06
2013/5/29	102.23	153.65	131.38
2013/5/30	101.18	152.94	130.9
2013/5/31	101.17	154.08	131.88
2013/6/3	100.46	152.87	130.65
2013/6/4	99.46	152.5	130.05
2013/6/5	100.3	153.37	131.04
2013/6/6	99.3	152.82	129.86
2013/6/7	97.44	151.9	128.97
2013/6/10	97.73	152.07	129.24
2013/6/11	98.8	153.83	130.97
2013/6/12	96.44	150.89	128.39
2013/6/13	95.3	149.44	127.31
2013/6/14	94.63	148.69	126.5
2013/6/17	94.68	148.74	126.21
2013/6/18	94.84	149.08	126.73
2013/6/19	95.53	149.31	128.02
2013/6/20	96.45	149.27	128.18
2013/6/21	97.2	150.66	128.46
2013/6/24	98.36	151.42	128.93
2013/6/25	97.74	150.99	128.28
2013/6/26	98.15	151.33	128.39
2013/6/27	97.65	149.63	127.18
2013/6/28	98.63	150.41	128.56
2013/7/1	99.43	151.18	129.43
2013/7/2	99.62	151.59	130.1
2013/7/3	100.72	152.56	130.62
2013/7/4	99.93	152.59	129.92
2013/7/5	100.35	150.96	129.41
2013/7/8	101.37	150.81	130
2013/7/9	101.07	150.82	129.85
2013/7/10	101.17	150.29	129.24
2013/7/11	99.61	150.4	130.39
2013/7/12	99.07	150.42	129.76
2013/7/16	100.05	151.06	130.65
2013/7/17	99.36	150.21	130.56
2013/7/18	99.71	151.72	130.79
2013/7/19	100.86	153.34	132.08
2013/7/22	100.02	152.98	131.67
2013/7/23	99.46	152.75	131.2
2013/7/24	99.51	153.01	131.56
2013/7/25	100.31	153.62	132.37
2013/7/26	99.31	152.73	131.85
2013/7/29	97.99	150.83	130.19
2013/7/30	98.05	150.4	129.97
2013/7/31	98.09	149.46	130.06
2013/8/1	97.85	148.53	130.16
2013/8/2	99.54	150.48	131.43
2013/8/5	99.16	151.47	131.56
2013/8/6	98.03	150.61	130
2013/8/7	97.42	149.42	129.58
2013/8/8	96.73	149.83	129.01
2013/8/9	96.89	150.5	129.61
2013/8/12	96.24	149.26	128.24
2013/8/13	97.42	150.53	129.47
2013/8/14	98.31	151.85	130.33
2013/8/15	97.96	152.05	129.95
2013/8/16	97.23	152.1	129.85
2013/8/19	97.65	152.54	130.17
2013/8/20	97.71	152.96	130.35
2013/8/21	97.51	152.61	130.92
2013/8/22	97.91	152.92	130.6
2013/8/23	98.98	154.26	132.1
2013/8/26	98.72	153.85	132.15
2013/8/27	98.14	152.89	131.29
2013/8/28	97.21	151.04	130.08
2013/8/29	97.85	151.91	130.42
2013/8/30	98.36	152.58	130.22
2013/9/2	98.54	152.84	130.02
2013/9/3	99.68	154.94	131.46
2013/9/4	99.61	155.02	131.16
2013/9/5	99.71	155.73	131.63
2013/9/6	99.98	155.94	131.18
2013/9/9	99.69	155.91	131.36
2013/9/10	99.71	156.49	132.16
2013/9/11	100.33	157.88	133.15
2013/9/12	99.71	157.83	132.77
2013/9/13	99.72	157.55	132.57
2013/9/17	99.17	157.67	132.16
2013/9/18	99.24	157.77	132.47
2013/9/19	98.19	158.45	132.85
2013/9/20	99.55	159.65	134.74
2013/9/24	98.78	158.37	133.29
2013/9/25	98.76	157.96	133.05
2013/9/26	98.34	158.11	132.96
2013/9/27	98.96	158.7	133.47
2013/9/30	97.75	158.03	131.9
2013/10/1	98.4	159.27	133.03
2013/10/2	98.04	158.53	132.45
2013/10/3	97.38	158	132.25
2013/10/4	97.3	157.27	132.58
2013/10/7	97.26	156.02	131.92
2013/10/8	96.78	155.76	131.4
2013/10/9	97.16	156.34	131.92
2013/10/10	97.61	155.75	131.87
2013/10/11	98.31	157.06	132.94
2013/10/15	98.54	157.18	133.55
2013/10/16	98.5	157.36	133.04
2013/10/17	98.83	157.74	133.78
2013/10/18	98.13	158.47	134.09
2013/10/21	98.07	158.5	134.13
2013/10/22	98.19	158.38	134.24
2013/10/23	98.08	159.27	135.12
2013/10/24	97.47	157.61	134.35
2013/10/25	97.26	157.43	134.08
2013/10/28	97.57	157.89	134.79
2013/10/29	97.55	156.89	134.36
2013/10/30	98.21	157.63	134.93
2013/10/31	98.51	157.99	135.2
2013/11/1	98.23	157.4	133.24
2013/11/5	98.57	157.49	133.24
2013/11/6	98.56	158.21	132.78
2013/11/7	98.72	158.63	133.3
2013/11/8	98.26	158.14	131.78
2013/11/11	98.97	158.47	132.23
2013/11/12	99.29	158.74	133.09
2013/11/13	99.67	158.37	133.89
2013/11/14	99.31	159.39	133.9
2013/11/15	100.27	161.02	134.85
2013/11/18	100.29	161.6	135.18
2013/11/19	99.89	160.96	134.93
2013/11/20	100.19	161.49	135.77
2013/11/21	100.47	161.69	134.85
2013/11/22	101.24	163.93	136.38
2013/11/25	101.47	164.71	137.46
2013/11/26	101.46	163.98	137.27
2013/11/27	101.39	164.27	137.47
2013/11/28	101.95	165.98	138.3
2013/11/29	102.42	167.43	139.42
2013/12/2	102.49	168.24	139.3
2013/12/3	102.91	168.35	139.33
2013/12/4	102.63	168.18	139.44
2013/12/5	102.45	167.73	139.14
2013/12/6	101.98	166.61	139.35
2013/12/9	103.11	168.39	141.37
2013/12/10	103.36	169.76	142.01
2013/12/11	102.92	169.24	141.61
2013/12/12	102.68	167.99	141.44
2013/12/13	103.63	169.36	142.43
2013/12/16	103.19	168.19	141.91
2013/12/17	103.12	168.12	141.83
2013/12/18	102.84	167.37	141.59
2013/12/19	104.15	170.66	142.52
2013/12/20	104.4	170.78	142.36
2013/12/24	104.26	170.36	142.69
2013/12/25	104.32	170.51	142.56
2013/12/26	104.85	171.79	143.31
2013/12/27	105.02	172.51	143.89
2013/12/30	105.4	173.74	145.04
2014/1/6	104.66	171.8	142.33
2014/1/7	104.46	171.36	142.28
2014/1/8	104.78	171.62	142.57
2014/1/9	104.86	172.53	142.35
2014/1/10	104.95	172.95	142.84
2014/1/14	103.32	169.41	141.17
2014/1/15	104.13	171.12	142.39
2014/1/16	104.87	171.51	142.54
2014/1/17	104.39	170.65	142.13
2014/1/20	104.03	170.61	140.54
2014/1/21	104.46	171.5	141.49
2014/1/22	104.26	171.88	141.5
2014/1/23	104.74	173.47	141.81
2014/1/24	103.5	172.09	141.68
2014/1/27	102.33	168.75	139.98
2014/1/28	102.68	170.15	140.35
2014/1/29	103.15	170.97	140.79
2014/1/30	102.2	169.25	139.55
2014/1/31	102.86	169.66	139.42
2014/2/3	102.28	168.12	137.97
2014/2/4	101.24	165.14	136.92
2014/2/5	101.59	165.95	137.34
2014/2/6	101.59	165.82	137.5
2014/2/7	102.04	166.54	138.66
2014/2/10	102.5	168.21	139.66
2014/2/12	102.5	168.58	139.76
2014/2/13	102.51	170.29	139.37
2014/2/14	102.28	170.31	139.91
2014/2/17	101.44	170.01	139.02
2014/2/18	102.18	170.82	139.99
2014/2/19	102.33	170.76	140.86
2014/2/20	102.25	170.57	140.46
2014/2/21	102.53	170.85	140.67
2014/2/24	102.59	170.63	140.98
2014/2/25	102.55	170.79	140.82
2014/2/26	102.2	170.5	140.46
2014/2/27	102.37	170.61	140.09
2014/2/28	101.9	170.09	139.67
2014/3/3	101.31	169.55	139.54
2014/3/4	101.55	169.22	139.48
2014/3/5	102.26	170.32	140.5
2014/3/6	102.4	171.2	140.65
2014/3/7	103.09	172.5	142.9
2014/3/10	103.23	172.77	143.36
2014/3/11	103.29	171.92	143.31
2014/3/12	102.95	171.07	142.67
2014/3/13	102.78	170.78	142.87
2014/3/14	101.83	169.28	141.18
2014/3/17	101.43	168.66	141.01
2014/3/18	101.84	169.45	141.95
2014/3/19	101.44	168.36	141.3
2014/3/20	102.32	169.25	141.48
2014/3/24	102.35	168.73	141.16
2014/3/25	102.2	168.61	141.37
2014/3/26	102.36	169.27	141.47
2014/3/27	101.86	168.89	140.49
2014/3/28	102.06	169.61	140.26
2014/3/31	102.92	171.25	141.61
2014/4/1	103.2	171.96	142.15
2014/4/2	103.73	172.48	143.1
2014/4/3	103.86	172.71	142.95
2014/4/4	103.9	172.38	142.56
2014/4/7	103.24	171.14	141.47
2014/4/8	102.95	171.04	141.5
2014/4/9	101.99	170.76	140.59
2014/4/10	102.06	171.63	141.57
2014/4/11	101.54	170.32	141.03
2014/4/14	101.44	169.58	140.48
2014/4/15	101.88	170.46	140.79
2014/4/16	102.12	170.89	141.05
2014/4/17	102.14	171.92	141.36
2014/4/18	102.55	172.17	141.61
2014/4/21	102.61	172.31	141.72
2014/4/22	102.66	172.37	141.57
2014/4/23	102.65	172.74	141.64
2014/4/24	102.47	172.06	141.6
2014/4/25	102.39	172.14	141.58
2014/4/28	102.12	171.41	141.1
2014/4/30	102.61	172.67	141.68
2014/5/1	102.26	172.57	141.8
2014/5/2	102.37	172.92	141.9
2014/5/7	101.63	172.55	141.61
2014/5/8	101.95	172.87	141.77
2014/5/9	101.68	172.14	140.69
2014/5/12	102.02	171.91	140.3
2014/5/13	102.21	172.52	140.66
2014/5/14	102.19	172.02	140.01
2014/5/15	101.83	170.82	139.7
2014/5/16	101.63	170.61	139.33
2014/5/19	101.58	170.89	139.17
2014/5/20	101.47	170.62	139.1
2014/5/21	101.31	170.55	138.87
2014/5/22	101.43	171.43	138.75
2014/5/23	101.84	171.67	138.95
2014/5/26	101.98	171.64	138.89
2014/5/27	101.93	171.94	139.28
2014/5/28	101.97	171.46	139.01
2014/5/29	101.75	170.09	138.36
2014/5/30	101.65	170.03	138.27
2014/6/2	101.98	170.85	138.94
2014/6/3	102.41	171.55	139.3
2014/6/4	102.63	171.73	139.76
2014/6/5	102.65	171.83	139.62
2014/6/6	102.37	172.1	139.84
2014/6/9	102.57	172.37	139.94
2014/6/10	102.48	172.22	139.28
2014/6/11	102.35	171.41	138.5
2014/6/12	102.04	171.38	138.16
2014/6/13	101.8	172.52	137.97
2014/6/16	101.98	173.18	138.08
2014/6/17	101.95	173.07	138.44
2014/6/18	102.18	173.37	138.44
2014/6/19	102.01	173.35	138.58
2014/6/20	101.9	173.61	138.73
2014/6/23	102.1	173.69	138.72
2014/6/24	101.83	173.32	138.49
2014/6/25	101.96	173.13	138.69
2014/6/26	101.7	172.75	138.64
2014/6/27	101.51	172.93	138.25
2014/6/30	101.3	172.53	138.21
2014/7/1	101.45	173.6	138.91
2014/7/2	101.59	174.17	138.95
2014/7/3	101.87	174.83	139.07
2014/7/4	102.16	175.3	138.97
2014/7/7	102.2	175.18	138.81
2014/7/8	101.74	174.39	138.42
2014/7/9	101.56	174.01	138.28
2014/7/10	101.55	174.29	138.55
2014/7/11	101.38	173.6	137.85
2014/7/14	101.39	173.59	137.88
2014/7/15	101.65	173.68	138.42
2014/7/16	101.74	174.38	137.99
2014/7/17	101.66	174.24	137.52
2014/7/18	101.26	173.05	136.92
2014/7/22	101.48	173.3	137.24
2014/7/23	101.52	173.24	136.7
2014/7/24	101.54	172.99	136.63
2014/7/25	101.8	173	137.08
2014/7/28	101.81	172.85	136.7
2014/7/29	101.86	173.01	136.85
2014/7/30	102.1	173.07	136.94
2014/7/31	102.85	173.99	137.78
2014/8/1	102.84	173.71	137.7
2014/8/4	102.57	172.63	137.72
2014/8/5	102.63	173.12	137.71
2014/8/6	102.61	173.15	137.13
2014/8/7	102.17	172.26	136.72
2014/8/8	102.11	171.66	136.35
2014/8/11	102.16	171.39	136.9
2014/8/12	102.31	171.69	136.85
2014/8/13	102.26	171.87	136.68
2014/8/14	102.5	171.04	136.96
2014/8/15	102.51	171.07	136.95
2014/8/18	102.39	171.17	137.08
2014/8/19	102.63	171.6	137.05
2014/8/20	102.99	171.21	137.15
2014/8/21	103.82	172.33	137.62
2014/8/22	103.96	172.28	138.01
2014/8/25	104.19	172.48	137.5
2014/8/26	104.1	172.52	137.28
2014/8/27	104.12	172.25	136.98
2014/8/28	103.76	172.11	136.9
2014/8/29	103.74	172.08	136.73
2014/9/1	104.14	172.79	136.68
